Image name,Human annotated emotion,Full caption,Minus interactions,Minus environments
dyxwbrrg5gvylxzhec_4.jpg,Embarrassment,"Nancy is a female adult. Nancy is a(n) contestent. Nancy is or has squeezing eyes shut, body posture that loosens or collapses, falling onto ground. Alec is a contestent and reaching hand out to Nancy. Nora is a contestent and reaching hand out to Nancy. Nancy's physical environment is at a modelling competition.","Nancy is a female adult. Nancy is a(n) contestent. Nancy is or has squeezing eyes shut, body posture that loosens or collapses, falling onto ground. Nancy's physical environment is at a modelling competition.","Nancy is a female adult. Nancy is a(n) contestent. Nancy is or has squeezing eyes shut, body posture that loosens or collapses, falling onto ground. Alec is a contestent and reaching hand out to Nancy. Nora is a contestent and reaching hand out to Nancy."
dz2exu795mcqgusx8x_1.jpg,Fear,"Terry is a Male Adult. Terry is or has Squeezing eyes shut, Frowning, Open mouth, Body posture that loosens or collapses, Falling onto ground. Terry's physical environment is on a street with a dog jumping and biting.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Frowning, Open mouth, Body posture that loosens or collapses, Falling onto ground. Terry's physical environment is on a street with a dog jumping and biting.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Frowning, Open mouth, Body posture that loosens or collapses, Falling onto ground."
dzhob8z0se8dzyrqbe_1.jpg,Fear,"Wendy is a female adolescent. Wendy is or has eyes wide open, looking away, mouth wide open. Wendy's physical environment is getting a vaccine shot.","Wendy is a female adolescent. Wendy is or has eyes wide open, looking away, mouth wide open. Wendy's physical environment is getting a vaccine shot.","Wendy is a female adolescent. Wendy is or has eyes wide open, looking away, mouth wide open."
e02q5uskf5q3v53vwy_3.jpg,Pain/Suffering - Physical,Jack is a Male Adolescent. Jack is a(n) Athlete. Jack is or has Lying flat. Ronald is emergency medical staff and he is checking onto Jack. Jack's physical environment is in the middle of a race.,Jack is a Male Adolescent. Jack is a(n) Athlete. Jack is or has Lying flat. Jack's physical environment is in the middle of a race.,Jack is a Male Adolescent. Jack is a(n) Athlete. Jack is or has Lying flat. Ronald is emergency medical staff and he is checking onto Jack.
e1nm684czifvxdjljh_2.jpg,Pain/Suffering - Physical,"Terry is a male adult. Terry is a(n) bicycler. Terry is or has gritting teeth, lying flat, body freezing in place. Alec is an adult and he is putting his hand on Terry's head. Terry's physical environment is on a grass field with a bicycle falling onto the ground.","Terry is a male adult. Terry is a(n) bicycler. Terry is or has gritting teeth, lying flat, body freezing in place. Terry's physical environment is on a grass field with a bicycle falling onto the ground.","Terry is a male adult. Terry is a(n) bicycler. Terry is or has gritting teeth, lying flat, body freezing in place. Alec is an adult and he is putting his hand on Terry's head."
e21tabvvmz4ngj0vol_10.jpg,Pain/Suffering - Emotional,"Nancy is a female adult. Nancy is or has tilting head downward, covering face with hands. Lilly is an adult and she is holding onto Nancy's shoulder. Nancy's physical environment is at a public memorial.","Nancy is a female adult. Nancy is or has tilting head downward, covering face with hands. Nancy's physical environment is at a public memorial.","Nancy is a female adult. Nancy is or has tilting head downward, covering face with hands. Lilly is an adult and she is holding onto Nancy's shoulder."
e21tabvvmz4ngj0vol_10.jpg,Sadness,"Nancy is a Female Adult. Nancy is or has Tilting head downward, Covering face with hands. Nora is a stranger and she is also crying and covering her face with her hands. Lilly is a stranger and she is comforting Nora. Nancy's physical environment is at a public memorial.","Nancy is a Female Adult. Nancy is or has Tilting head downward, Covering face with hands. Nancy's physical environment is at a public memorial.","Nancy is a Female Adult. Nancy is or has Tilting head downward, Covering face with hands. Nora is a stranger and she is also crying and covering her face with her hands. Lilly is a stranger and she is comforting Nora."
e4rbd0nknf9dzmfm4m_1.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is or has squeezing eyes shut, crying, mouth wide open. Wendy's physical environment is in a car.","Wendy is a female adult. Wendy is or has squeezing eyes shut, crying, mouth wide open. Wendy's physical environment is in a car.","Wendy is a female adult. Wendy is or has squeezing eyes shut, crying, mouth wide open."
ea0yyaa78k8j3yvjb3_1.jpg,Pain/Suffering - Emotional,"Terry is a Male Adult. Terry is or has Squeezing eyes shut, Open mouth, Crying, Hands on both sides of head.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Open mouth, Crying, Hands on both sides of head.","Terry is a Male Adult. Terry is or has Squeezing eyes shut, Open mouth, Crying, Hands on both sides of head."
ea4g15cexenqz583hl_1.jpg,Sadness,"Chloe is a Female Child. Chloe is or has Furrowed eyebrows, Open mouth, Crying.","Chloe is a Female Child. Chloe is or has Furrowed eyebrows, Open mouth, Crying.","Chloe is a Female Child. Chloe is or has Furrowed eyebrows, Open mouth, Crying."
ebl9wnuikzasspk1gx_2.jpg,Pain/Suffering - Emotional,"Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Tilting one's head to the side. Beth is younger than Chloe and she is comforting Chloe by wrapping her arm around Chloe. Chloe's physical environment is surrounded by other people.","Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Tilting one's head to the side. Chloe's physical environment is surrounded by other people.","Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Tilting one's head to the side. Beth is younger than Chloe and she is comforting Chloe by wrapping her arm around Chloe."
ebpsbjqzfhd7efh00i_3.jpg,Pain/Suffering - Emotional,"Lucas is a male child. Lucas is or has squeezing eyes shut, crying, arms reaching out, grabbing onto someone. Beth is Lucas' mother and she is wrapping her hand around Lucas.","Lucas is a male child. Lucas is or has squeezing eyes shut, crying, arms reaching out, grabbing onto someone.","Lucas is a male child. Lucas is or has squeezing eyes shut, crying, arms reaching out, grabbing onto someone. Beth is Lucas' mother and she is wrapping her hand around Lucas."
ee6uw8sslv124sssgu_2.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is a(n) bride. Wendy is or has frowning, crying, resting forehead on hand, curling up body into a ball. Wendy's physical environment is at a wedding.","Wendy is a female adult. Wendy is a(n) bride. Wendy is or has frowning, crying, resting forehead on hand, curling up body into a ball. Wendy's physical environment is at a wedding.","Wendy is a female adult. Wendy is a(n) bride. Wendy is or has frowning, crying, resting forehead on hand, curling up body into a ball."
eh6fo5xazcnas1fxvw_2.jpg,Pain/Suffering - Emotional,"Chloe is a Female Adult. Chloe is or has Closed eyes, Downturned mouth, Crying. Mia is Chloe's daughter and she is crying and hugging Chloe. Chloe's physical environment is at a live show.","Chloe is a Female Adult. Chloe is or has Closed eyes, Downturned mouth, Crying. Chloe's physical environment is at a live show.","Chloe is a Female Adult. Chloe is or has Closed eyes, Downturned mouth, Crying. Mia is Chloe's daughter and she is crying and hugging Chloe."
eicizjamovv03k3xcj_1.jpg,Pain/Suffering - Emotional,"Sophia is a Female Adolescent. Sophia is or has Closed eyes, Tilting head downward, Sitting, Keeping one's back to a wall, Hands on both sides of head. Sophia's physical environment is in a stairway.","Sophia is a Female Adolescent. Sophia is or has Closed eyes, Tilting head downward, Sitting, Keeping one's back to a wall, Hands on both sides of head. Sophia's physical environment is in a stairway.","Sophia is a Female Adolescent. Sophia is or has Closed eyes, Tilting head downward, Sitting, Keeping one's back to a wall, Hands on both sides of head."
eid7047n4yxq75eqlx_1.jpg,Sadness,"Wendy is a Female Adult. Wendy is or has Looking up, Crying, Open mouth, Clapping palms together. Wendy's physical environment is outside a fence.","Wendy is a Female Adult. Wendy is or has Looking up, Crying, Open mouth, Clapping palms together. Wendy's physical environment is outside a fence.","Wendy is a Female Adult. Wendy is or has Looking up, Crying, Open mouth, Clapping palms together."
ejobu0tpihrjoe859u_2.jpg,Pain/Suffering - Emotional,Nancy is a female adult. Beth is and crying and Nancy is putting her hand on Beth's shoulder.,Nancy is a female adult.,Nancy is a female adult. Beth is and crying and Nancy is putting her hand on Beth's shoulder.
ejobu0tpihrjoe859u_2.jpg,Sadness,"Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Grabbing onto someone. Beth is a younger adult and she is hugging Jane. Nora is an adult and she is comforting Jane.","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Grabbing onto someone.","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Grabbing onto someone. Beth is a younger adult and she is hugging Jane. Nora is an adult and she is comforting Jane."
empuy2m5ddvjh0b74h_4.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is or has flat expression, lowered eyebrows, grabbing onto someone. Karl is Wendy's child and he is crying and hugging Wendy. Wendy's physical environment is on a street.","Wendy is a female adult. Wendy is or has flat expression, lowered eyebrows, grabbing onto someone. Wendy's physical environment is on a street.","Wendy is a female adult. Wendy is or has flat expression, lowered eyebrows, grabbing onto someone. Karl is Wendy's child and he is crying and hugging Wendy."
empuy2m5ddvjh0b74h_4.jpg,Sadness,"Wendy is a Female Adult. Wendy is or has Frowning, Open mouth, Crying. Mia is a mother and she is also at the accident hugging her son. Karl is a child and he is crying and hugging his mom Mia. Wendy's physical environment is on a street.","Wendy is a Female Adult. Wendy is or has Frowning, Open mouth, Crying. Wendy's physical environment is on a street.","Wendy is a Female Adult. Wendy is or has Frowning, Open mouth, Crying. Mia is a mother and she is also at the accident hugging her son. Karl is a child and he is crying and hugging his mom Mia."
eo7doie87y0one22cw_2.jpg,Sadness,"Chloe is a Female Adult. Chloe is or has Frowning, Crying, Gritting teeth, Grabbing onto someone. Beth is Chloe's friend and she is hugging Chloe and hiding her face. Chloe's physical environment is surrounded by many people.","Chloe is a Female Adult. Chloe is or has Frowning, Crying, Gritting teeth, Grabbing onto someone. Chloe's physical environment is surrounded by many people.","Chloe is a Female Adult. Chloe is or has Frowning, Crying, Gritting teeth, Grabbing onto someone. Beth is Chloe's friend and she is hugging Chloe and hiding her face."
epe8lw46ff0xqzfj2e_4.jpg,Pain/Suffering - Emotional,"Jane is a female adult. Jane is or has frowning, crying, open mouth, staring off into the distance. Jane's physical environment is surrounded by women crying on the street on a snowy day.","Jane is a female adult. Jane is or has frowning, crying, open mouth, staring off into the distance. Jane's physical environment is surrounded by women crying on the street on a snowy day.","Jane is a female adult. Jane is or has frowning, crying, open mouth, staring off into the distance."
epe8lw46ff0xqzfj2e_4.jpg,Sadness,"Jane is a Female Adult. Jane is or has Eyebrows squishing together, Squinting eyes, Open mouth, Crying. Jane's physical environment is on the street on a snowy day, surrounded by crying women.","Jane is a Female Adult. Jane is or has Eyebrows squishing together, Squinting eyes, Open mouth, Crying. Jane's physical environment is on the street on a snowy day, surrounded by crying women.","Jane is a Female Adult. Jane is or has Eyebrows squishing together, Squinting eyes, Open mouth, Crying."
era4vdcufb70khk28u_3.jpg,Sadness,"Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Slouching and leaning on objects. Nora is Jane's friend and she is crying and being learned onto by Jane. Mia is Jane's friend and crying and leaning onto Nora. Jane's physical environment is on a street on a windy night .","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Slouching and leaning on objects. Jane's physical environment is on a street on a windy night .","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Crying, Slouching and leaning on objects. Nora is Jane's friend and she is crying and being learned onto by Jane. Mia is Jane's friend and crying and leaning onto Nora."
erb89q7dbhrqjw2f6h_11.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is or has lowered eyebrows, crying, hand covering mouth. Wendy's physical environment is surrounded by people crying.","Wendy is a female adult. Wendy is or has lowered eyebrows, crying, hand covering mouth. Wendy's physical environment is surrounded by people crying.","Wendy is a female adult. Wendy is or has lowered eyebrows, crying, hand covering mouth."
erb89q7dbhrqjw2f6h_11.jpg,Sadness,"Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Covering face with hands. Chloe's physical environment is in a crowd gathering and surrounded by people crying.","Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Covering face with hands. Chloe's physical environment is in a crowd gathering and surrounded by people crying.","Chloe is a Female Adult. Chloe is or has Closed eyes, Crying, Wiping tears, Covering face with hands."
es1e330nznobcurs4z_2.jpg,Pain/Suffering - Emotional,"Chloe is a Female Adult. Chloe is or has Squeezing eyes shut, Crying, Palms covering forehead, Tilting head upward, Expression that appears pained.","Chloe is a Female Adult. Chloe is or has Squeezing eyes shut, Crying, Palms covering forehead, Tilting head upward, Expression that appears pained.","Chloe is a Female Adult. Chloe is or has Squeezing eyes shut, Crying, Palms covering forehead, Tilting head upward, Expression that appears pained."
es6nmsunhu1a30w8ju_2.jpg,Sadness,"Jane is a Female Adult. Jane is or has Lowered eyebrows, Crying, Hand covering mouth. Jane's physical environment is at a public gathering.","Jane is a Female Adult. Jane is or has Lowered eyebrows, Crying, Hand covering mouth. Jane's physical environment is at a public gathering.","Jane is a Female Adult. Jane is or has Lowered eyebrows, Crying, Hand covering mouth."
esvfw7mtniszylo1hx_1.jpg,Sadness,"Jane is a Female Adult. Jane is or has Frowning, Lowered eyebrows, Lips that flatten or curl, Crying, Empty stare.","Jane is a Female Adult. Jane is or has Frowning, Lowered eyebrows, Lips that flatten or curl, Crying, Empty stare.","Jane is a Female Adult. Jane is or has Frowning, Lowered eyebrows, Lips that flatten or curl, Crying, Empty stare."
ete2v3b5evma5yb9qu_2.jpg,Sadness,"Jack is a Male Child. Jack is or has Eyes are damp and bright, Crying, Gaze clouding, going distant. Alec is Jack's grandfather and he is holding Jack in his arms.","Jack is a Male Child. Jack is or has Eyes are damp and bright, Crying, Gaze clouding, going distant.","Jack is a Male Child. Jack is or has Eyes are damp and bright, Crying, Gaze clouding, going distant. Alec is Jack's grandfather and he is holding Jack in his arms."
etswvxyv27ydevi65z_3.jpg,Pain/Suffering - Emotional,"Greg is a Male Adult. Greg is or has Frowning, Squinting eyes, Open mouth, Body posture that loosens or collapses. Ronald is an adult and he is holding up Greg. Alec is an adult and he is holding up Greg. Greg's physical environment is in a forest.","Greg is a Male Adult. Greg is or has Frowning, Squinting eyes, Open mouth, Body posture that loosens or collapses. Greg's physical environment is in a forest.","Greg is a Male Adult. Greg is or has Frowning, Squinting eyes, Open mouth, Body posture that loosens or collapses. Ronald is an adult and he is holding up Greg. Alec is an adult and he is holding up Greg."
evl9e4hfu2hbdbnir0_1.jpg,Sadness,"Nancy is a Female Child. Nancy is or has Eyes are damp and bright, Crying, Gaze clouding, going distant, Gritting teeth.","Nancy is a Female Child. Nancy is or has Eyes are damp and bright, Crying, Gaze clouding, going distant, Gritting teeth.","Nancy is a Female Child. Nancy is or has Eyes are damp and bright, Crying, Gaze clouding, going distant, Gritting teeth."
ew4jd8yisn1e8eja1k_1.jpg,Pain/Suffering - Emotional,"Sophia is a female adult. Sophia is or has squeezing eyes shut, crying, curling up body into a ball. Sophia's physical environment is in the dark.","Sophia is a female adult. Sophia is or has squeezing eyes shut, crying, curling up body into a ball. Sophia's physical environment is in the dark.","Sophia is a female adult. Sophia is or has squeezing eyes shut, crying, curling up body into a ball."
ewm2467b4ruthple4l_3.jpg,Sadness,"Jane is a Female Adult. Jane is or has Closed eyes, Frowning, Crying, Grabbing onto someone. Mia is Jane's friend and she is hugging Jane. Jane's physical environment is in an evacuation.","Jane is a Female Adult. Jane is or has Closed eyes, Frowning, Crying, Grabbing onto someone. Jane's physical environment is in an evacuation.","Jane is a Female Adult. Jane is or has Closed eyes, Frowning, Crying, Grabbing onto someone. Mia is Jane's friend and she is hugging Jane."
ewp7kzbhq80uf7nb65_1.jpg,Disapproval,"Jane is a Female Adult. Jane is or has Squeezing eyes shut, Open mouth, Hands covering ears, Tilting head downward.","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Open mouth, Hands covering ears, Tilting head downward.","Jane is a Female Adult. Jane is or has Squeezing eyes shut, Open mouth, Hands covering ears, Tilting head downward."
exurvv6qfajne3y0mx_8.jpg,Pain/Suffering - Emotional,"Wendy is a female adult. Wendy is or has gritting teeth, grabbing onto someone, frowning. Beth is an adult and she is crying and grabbing onto Wendy.","Wendy is a female adult. Wendy is or has gritting teeth, grabbing onto someone, frowning.","Wendy is a female adult. Wendy is or has gritting teeth, grabbing onto someone, frowning. Beth is an adult and she is crying and grabbing onto Wendy."
ezlocfvam39qkcjnce_1.jpg,Pain/Suffering - Emotional,"Nancy is a Female Adult. Nancy is or has Frowning, Lips that flatten or curl, Crying, Glassy stare.","Nancy is a Female Adult. Nancy is or has Frowning, Lips that flatten or curl, Crying, Glassy stare.","Nancy is a Female Adult. Nancy is or has Frowning, Lips that flatten or curl, Crying, Glassy stare."
f2c81n5vuvdcjbchvu_1.jpg,Fear,"Wendy is a Female Adult. Wendy is or has Frowning, Lowered eyebrows, Staring off into the distance, Bracing against a wall, Chest caving, Hunched shoulders. Wendy's physical environment is in a bathroom stall.","Wendy is a Female Adult. Wendy is or has Frowning, Lowered eyebrows, Staring off into the distance, Bracing against a wall, Chest caving, Hunched shoulders. Wendy's physical environment is in a bathroom stall.","Wendy is a Female Adult. Wendy is or has Frowning, Lowered eyebrows, Staring off into the distance, Bracing against a wall, Chest caving, Hunched shoulders."
f2ymyfhsqt3iz0phzx_3.jpg,Fear,"Wendy is a Female Adolescent. Wendy is or has Hands covering face, Peeking. Mia is Wendy's friend and she is holding a bowl of popcorn. Beth is Wendy's friend and she is leaning close to Mia and Wendy. Wendy's physical environment is in a dark bedroom watching TV.","Wendy is a Female Adolescent. Wendy is or has Hands covering face, Peeking. Wendy's physical environment is in a dark bedroom watching TV.","Wendy is a Female Adolescent. Wendy is or has Hands covering face, Peeking. Mia is Wendy's friend and she is holding a bowl of popcorn. Beth is Wendy's friend and she is leaning close to Mia and Wendy."
f30ns74m5j2m6ytlky_1.jpg,Fear,"Jane is a female adult. Jane is or has staring off into the distance, peeking. Jane's physical environment is behind window blinds.","Jane is a female adult. Jane is or has staring off into the distance, peeking. Jane's physical environment is behind window blinds.","Jane is a female adult. Jane is or has staring off into the distance, peeking."
f36j0deu657obta0ln_1.jpg,Fear,"Chloe is a female adult. Chloe is or has frowning, open mouth. Chloe's physical environment is right in front of an alien hand in the dark.","Chloe is a female adult. Chloe is or has frowning, open mouth. Chloe's physical environment is right in front of an alien hand in the dark.","Chloe is a female adult. Chloe is or has frowning, open mouth."
f48g5wb1wcrt0mllzr_2.jpg,Fear,"Wendy is a Female Adolescent. Wendy is or has Squeezing eyes shut, Open mouth, Tilting head downward, Grabbing onto someone, Palms covering forehead. Mia is Wendy's friend and she is covering her ears and holding onto Wendy. Wendy's physical environment is surrounded by masked people with knives.","Wendy is a Female Adolescent. Wendy is or has Squeezing eyes shut, Open mouth, Tilting head downward, Grabbing onto someone, Palms covering forehead. Wendy's physical environment is surrounded by masked people with knives.","Wendy is a Female Adolescent. Wendy is or has Squeezing eyes shut, Open mouth, Tilting head downward, Grabbing onto someone, Palms covering forehead. Mia is Wendy's friend and she is covering her ears and holding onto Wendy."
f5nqr1m8slxtv6vnfo_1.jpg,Fear,"Terry is a male child. Terry is or has eyes wide open, mouth wide open. Terry's physical environment is in a car and a camel is sticking its head into the car window.","Terry is a male child. Terry is or has eyes wide open, mouth wide open. Terry's physical environment is in a car and a camel is sticking its head into the car window.","Terry is a male child. Terry is or has eyes wide open, mouth wide open."
f6o53wmduiqj32huba_2.jpg,Fear,"Lucas is a Male Child. Lucas is or has Lowered eyebrows, Downturned mouth, Leaning back. Alec is an adult and he is bleeding and pointing a rifle at Lucas' neck. Lucas's physical environment is on a bed in a bedroom.","Lucas is a Male Child. Lucas is or has Lowered eyebrows, Downturned mouth, Leaning back. Lucas's physical environment is on a bed in a bedroom.","Lucas is a Male Child. Lucas is or has Lowered eyebrows, Downturned mouth, Leaning back. Alec is an adult and he is bleeding and pointing a rifle at Lucas' neck."
f8xcudhbf2kuy5i61p_1.jpg,Fear,"Terry is a male child. Terry is or has eyes wide open, covering oneself with something. Terry's physical environment is in a dark room watching TV.","Terry is a male child. Terry is or has eyes wide open, covering oneself with something. Terry's physical environment is in a dark room watching TV.","Terry is a male child. Terry is or has eyes wide open, covering oneself with something."
fad0lq0rhuwwxv3l2x_3.jpg,Fear,"Lucas is a male adult. Lucas is or has eyes wide open, mouth wide open, glaring, curling fingers, body freezing in place. Karl is Lucas' child and she is following Lucas and her eyes her shut. Lucas's physical environment is in a dark wooden house.","Lucas is a male adult. Lucas is or has eyes wide open, mouth wide open, glaring, curling fingers, body freezing in place. Lucas's physical environment is in a dark wooden house.","Lucas is a male adult. Lucas is or has eyes wide open, mouth wide open, glaring, curling fingers, body freezing in place. Karl is Lucas' child and she is following Lucas and her eyes her shut."
fad0lq0rhuwwxv3l2x_3.jpg,Fear,"Nancy is a female adolescent. Nancy is or has squeezing eyes shut, body freezing in place, bracing against a wall, turning body away. Ronald is Nancy's father and Nancy is following him. Nancy's physical environment is in a dark wooden house.","Nancy is a female adolescent. Nancy is or has squeezing eyes shut, body freezing in place, bracing against a wall, turning body away. Nancy's physical environment is in a dark wooden house.","Nancy is a female adolescent. Nancy is or has squeezing eyes shut, body freezing in place, bracing against a wall, turning body away. Ronald is Nancy's father and Nancy is following him."
fdeaetzik3g6nc3p82_1.jpg,Fear,Nancy is a Female Adult. Nancy's physical environment is in a dark room.,Nancy is a Female Adult. Nancy's physical environment is in a dark room.,Nancy is a Female Adult.
fdopreq8bfsmy72abr_1.jpg,Fear,"Jack is a male child. Jack is or has eyes wide open, mouth wide open. Jack's physical environment is at teeth cleaning.","Jack is a male child. Jack is or has eyes wide open, mouth wide open. Jack's physical environment is at teeth cleaning.","Jack is a male child. Jack is or has eyes wide open, mouth wide open."
fefn0untffp3soaq75_2.jpg,Fear,"Nancy is a Female Adult. Nancy is or has Glaring, Raising one's eyebrows, Open mouth, Grabbing onto someone. Mia is Nancy's friend and she is leaning close to Nancy. Nancy's physical environment is in the dark.","Nancy is a Female Adult. Nancy is or has Glaring, Raising one's eyebrows, Open mouth, Grabbing onto someone. Nancy's physical environment is in the dark.","Nancy is a Female Adult. Nancy is or has Glaring, Raising one's eyebrows, Open mouth, Grabbing onto someone. Mia is Nancy's friend and she is leaning close to Nancy."
fg2s75qoc1myu49dx6_2.jpg,Anger,"Greg is a male adult. Greg is or has gritting teeth, palms open, leaning forward. Karl is Greg's child and he is covering his ears.","Greg is a male adult. Greg is or has gritting teeth, palms open, leaning forward.","Greg is a male adult. Greg is or has gritting teeth, palms open, leaning forward. Karl is Greg's child and he is covering his ears."
fg2s75qoc1myu49dx6_2.jpg,Fear,"Sean is a Male Child. Sean is or has Tilting head downward, Avoiding eye contact, Hands covering ears. Alec is Sean's father and he is yelling at Sean.","Sean is a Male Child. Sean is or has Tilting head downward, Avoiding eye contact, Hands covering ears.","Sean is a Male Child. Sean is or has Tilting head downward, Avoiding eye contact, Hands covering ears. Alec is Sean's father and he is yelling at Sean."
fgctmwo7hxue6xomdu_1.jpg,Anger,"Jack is a Male Child. Jack is or has Frowning, Furrowed eyebrows, Open mouth, Pointing middle finger. Jack's physical environment is in a protest.","Jack is a Male Child. Jack is or has Frowning, Furrowed eyebrows, Open mouth, Pointing middle finger. Jack's physical environment is in a protest.","Jack is a Male Child. Jack is or has Frowning, Furrowed eyebrows, Open mouth, Pointing middle finger."
fhtxsz75s8rasy81td_1.jpg,Anger,"Chloe is a Female Child. Chloe is or has Squeezing eyes shut, Frowning, Open mouth, Wrinkling one's nose.","Chloe is a Female Child. Chloe is or has Squeezing eyes shut, Frowning, Open mouth, Wrinkling one's nose.","Chloe is a Female Child. Chloe is or has Squeezing eyes shut, Frowning, Open mouth, Wrinkling one's nose."
fj4l5p4catllqurwee_2.jpg,Aversion,"Chloe is a female adolescent. Chloe is or has avoiding eye contact, looking sideway, frowning. Karl is Chloe's father and he is yelling at Chloe and throwing hands in the air. Chloe's physical environment is in a living room.","Chloe is a female adolescent. Chloe is or has avoiding eye contact, looking sideway, frowning. Chloe's physical environment is in a living room.","Chloe is a female adolescent. Chloe is or has avoiding eye contact, looking sideway, frowning. Karl is Chloe's father and he is yelling at Chloe and throwing hands in the air."
fjl8a76jijqvfa2jia_2.jpg,Annoyance,Sophia is a female adult. Sophia is or has hands covering ears. Alec is an adult and he is throwing his hands in the air and yelling at Sophia.,Sophia is a female adult. Sophia is or has hands covering ears.,Sophia is a female adult. Sophia is or has hands covering ears. Alec is an adult and he is throwing his hands in the air and yelling at Sophia.
fkl4w4mjuvmk0vhorj_1.jpg,Anger,"Sean is a male elder. Sean is a(n) soccer coach. Sean is or has raising eyebrows, frowning, pointing finger, hands on the hip. Sean's physical environment is in a soccer game.","Sean is a male elder. Sean is a(n) soccer coach. Sean is or has raising eyebrows, frowning, pointing finger, hands on the hip. Sean's physical environment is in a soccer game.","Sean is a male elder. Sean is a(n) soccer coach. Sean is or has raising eyebrows, frowning, pointing finger, hands on the hip."
flynhhh73d5vgvd9b2_1.jpg,Disapproval,"Wendy is a female child. Wendy is or has frowning, crossed arms.","Wendy is a female child. Wendy is or has frowning, crossed arms.","Wendy is a female child. Wendy is or has frowning, crossed arms."
flywocfjhkxm6wb4he_1.jpg,Anger,"Greg is a Male Child. Greg is or has Eyebrows squishing together, Furrowed eyebrows, Wrinkling one's nose, Glassy stare, Gritting teeth, Clenched fists, Picking fights.","Greg is a Male Child. Greg is or has Eyebrows squishing together, Furrowed eyebrows, Wrinkling one's nose, Glassy stare, Gritting teeth, Clenched fists, Picking fights.","Greg is a Male Child. Greg is or has Eyebrows squishing together, Furrowed eyebrows, Wrinkling one's nose, Glassy stare, Gritting teeth, Clenched fists, Picking fights."
fnrwv12pamqdkoqzr8_2.jpg,Anger,Chloe is a female adult. Chloe is or has hand up in air. Mia is a stranger and her fists and clenched and are in the air. Chloe's physical environment is in a protest.,Chloe is a female adult. Chloe is or has hand up in air. Chloe's physical environment is in a protest.,Chloe is a female adult. Chloe is or has hand up in air. Mia is a stranger and her fists and clenched and are in the air.
fnrwv12pamqdkoqzr8_2.jpg,Disapproval,"Chloe is a Female Adult. Chloe is or has Frowning, Open mouth, Clenched fists, Throwing hands up in the air. Beth is a passerby and she is also doing the same thing as Chloe. Chloe's physical environment is on a street walking by with a group of people.","Chloe is a Female Adult. Chloe is or has Frowning, Open mouth, Clenched fists, Throwing hands up in the air. Chloe's physical environment is on a street walking by with a group of people.","Chloe is a Female Adult. Chloe is or has Frowning, Open mouth, Clenched fists, Throwing hands up in the air. Beth is a passerby and she is also doing the same thing as Chloe."
fom5k1l9flmfcdjmm9_1.jpg,Disapproval,"Jack is a Male Adult. Jack is a(n) Senator. Jack is or has Frowning, Furrowed eyebrows, Glassy stare, Pointing finger. Jack's physical environment is in a committee meeting.","Jack is a Male Adult. Jack is a(n) Senator. Jack is or has Frowning, Furrowed eyebrows, Glassy stare, Pointing finger. Jack's physical environment is in a committee meeting.","Jack is a Male Adult. Jack is a(n) Senator. Jack is or has Frowning, Furrowed eyebrows, Glassy stare, Pointing finger."
fp0o2rcalukypvm1i7_1.jpg,Annoyance,"Terry is a male adult. Terry is or has furrowed eyebrows, mouth wide open, pointing finger. Terry's physical environment is on a phone call.","Terry is a male adult. Terry is or has furrowed eyebrows, mouth wide open, pointing finger. Terry's physical environment is on a phone call.","Terry is a male adult. Terry is or has furrowed eyebrows, mouth wide open, pointing finger."
fqm25i6ql7oqwn4tlr_1.jpg,Disapproval,"Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose, hand up in air. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose, hand up in air. Jack's physical environment is in a soccer game.","Jack is a male adult. Jack is a(n) soccer player. Jack is or has furrowed eyebrows, wrinkling nose, hand up in air."
